,STN_NM,위도,경도,주소
202,안국선원.삼거리,37.58279098291508,126.98499366910234,"두레유, 65, 북촌로, 가회동, 종로구, 서울, 03052, 대한민국"
203,구기터널입구,37.60824747601392,126.95680225950484,"Fitness Center, 진흥로, 평창동, 종로구, 서울, 03013, 대한민국"
204,종로3가.1.3.5호선,37.57105769911204,126.99206728989572,"서울한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
205,경복궁,37.57694919321136,126.97941563409834,"Shuttle Bus, 삼청로, 청운효자동, 종로구, 서울, 03142, 대한민국"
206,경복궁역,37.576697093814936,126.97236189840038,"올리바가든, 16, 자하문로, 사직동, 종로구, 서울, 03044, 대한민국"
207,소나무집,37.61133532771417,126.96412420349652,"평창길, 평창동, 종로구, 서울, 03013, 대한민국"
208,독립문역3번출구,37.57284055661578,126.95968644579516,"서재필동상, 통일로, 천연동, 서대문구, 서울, 03030, 대한민국"
209,청룡사.보문파크뷰자이아파트,37.580019475016215,127.01705131180302,"청룡사, 동망산길, 종로동부센트레빌아파트, 숭인1동, 종로구, 서울, 03108, 대한민국"
210,북촌한옥마을입구.정세권활동터,37.58159945031583,126.98497921899828,"Cafe Racer, 북촌로, 가회동, 종로구, 서울, 03055, 대한민국"
211,종로1.2.3.4가동주민센터,37.57436370270941,126.9910278512974,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
212,창덕궁,37.57606978141387,126.9905175979042,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
213,아름다운실버,37.612022006611696,126.965434338997,"평창길, 평창동, 종로구, 서울, 03013, 대한민국"
214,독립문초등학교,37.57385981431066,126.9607061207055,"서울독립문초등학교, 통일로12길, 무악동, 종로구, 서울, 03733, 대한민국"
215,종로센트레빌아파트,37.58034969031298,127.01564068620462,"101, 동망산길, 종로동부센트레빌아파트, 숭인1동, 종로구, 서울, 03108, 대한민국"
216,가회동주민센터,37.57993740200989,126.98493308739651,"가회동 주민센터, 35, 북촌로, 가회동, 종로구, 서울, 03055, 대한민국"
217,문방구,37.606296902416005,126.9579491593979,"진흥로22나길, 평창동, 종로구, 서울, 03012, 대한민국"
218,원남로터리,37.57622486490991,126.99735072750376,"창경궁로22길, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03127, 대한민국"
219,보현산신각,37.61347641260961,126.96576365629788,"평창길, 평창동, 종로구, 서울, 03013, 대한민국"
220,천사유치원,37.57467704951356,126.96181490250537,"emart24, 통일로12길, 무악현대아파트, 무악동, 종로구, 서울, 03026, 대한민국"
221,쌍용아파트입구.창신역,37.58051063261538,127.01500066899548,"101, 동망산길, 종로동부센트레빌아파트, 창신3동, 종로구, 서울, 03108, 대한민국"
222,아름다운가게.정독도서관,37.578919377407686,126.98509315330564,"헌법재판소, 15, 북촌로, 가회동, 종로구, 서울, 03055, 대한민국"
223,산정빌라,37.60515272941347,126.95749849450368,"109, 홍지문길, 완성빌라2차, 평창동, 종로구, 서울, 03012, 대한민국"
224,이화사거리,37.57647127421651,127.00211466349452,"스타벅스 대학로점, 57, 대학로, 대학로거리, 이화동, 종로구, 서울, 03087, 대한민국"
225,혜원사,37.61433237980833,126.96766368260384,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
226,무악현대아파트후문,37.57630822071118,126.9619725304944,"통일로12길, 무악현대아파트, 무악동, 종로구, 서울, 03026, 대한민국"
227,헌법재판소.안국역,37.57757326881108,126.98571955629474,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
228,청구빌라,37.60461247521245,126.95697072060086,"108, 홍지문길, 완성빌라2차, 평창동, 종로구, 서울, 03012, 대한민국"
229,서울대어린이병원응급실.갑상선센터,37.57815458241237,126.99948559130536,"서울대학교 연건캠퍼스, 창경궁로, 종로3가, 이화동, 종로구, 서울, 03127, 대한민국"
230,화인빌라,37.61297509531291,126.96854837400512,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
231,넓은마당,37.57527296701218,126.9628884426012,"인왕산로1길, 교남동, 종로구, 서울, 03026, 대한민국"
232,창신초등학교,37.57690311871151,127.01538700460505,"창신동브라운스톤아파트 78세대, 지봉로, 숭인1동, 종로구, 서울, 03108, 대한민국"
233,수운회관,37.57519246321561,126.9866594846026,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
234,상명대후문,37.60403120250813,126.95735030860018,"상명대학교, 홍지문2길, 부암동, 종로구, 서울, 03016, 대한민국"
235,힐탑,37.611639638415326,126.96904142110355,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
236,신학대학교총회본부,37.57397597851026,126.96344351099678,"인왕산로1가길, 교남동, 종로구, 서울, 03026, 대한민국"
237,낙원상가,37.57372579121165,126.9874227829964,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
238,완성빌라,37.60340672451295,126.95752121979524,"상명대학교, 홍지문2길, 부암동, 종로구, 서울, 03016, 대한민국"
239,서울대병원장례식장,37.58053638701372,126.99742520699536,"서울대학교 연건캠퍼스, 창경궁로, 종로3가, 이화동, 종로구, 서울, 03127, 대한민국"
240,혜화역1번출구,37.583435588010815,127.00176057740056,"혜화역.서울연극센터(장면총리가옥), 대학로, 대학로거리, 혜화동, 종로구, 서울, 03075, 대한민국"
241,파라과이대사관,37.61240568581405,126.9699424574002,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
242,한국사회과학자료원,37.57365154951104,126.96409148029548,"인왕산로1길, 교남동, 종로구, 서울, 03026, 대한민국"
243,동묘역,37.57269530361218,127.01424493259977,"동대문, 종로, 창신1동, 종로구, 서울, 03121, 대한민국"
244,금강제화,37.57055095901351,126.98757000979822,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
245,경진빌라,37.60199095791172,126.95784851240047,"홍지문길, 완성빌라2차, 부암동, 종로구, 서울, 03012, 대한민국"
246,성균관대학교앞,37.58337952650788,126.9992643769048,"혜화동, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
247,광화문한국통신,37.57190009491349,126.97721558719752,"광화문, 172, 세종대로, 종로1·2·3·4가동, 종로구, 서울, 03141, 대한민국"
248,EN갤러리,37.613447694512985,126.97069256479604,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
249,종로문화센터,37.57466302061551,126.96457154470164,"사직로5길, 사직동, 종로구, 서울, 03026, 대한민국"
250,동대문역.2번출구,37.57198805261347,127.01174511460523,"카톨릭;동대문역 2번출구, 종로, 창신2동, 종로구, 서울, 03121, 대한민국"
251,종각역YMCA,37.570276943116056,126.985330631501,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
252,서교빌라,37.60203768641325,126.95716661150284,"홍지문길, 부암동, 종로구, 서울, 03012, 대한민국"
253,경복궁역,37.5770552758088,126.97239598319968,"올리바가든, 16, 자하문로, 사직동, 종로구, 서울, 03044, 대한민국"
254,연건동,37.57606353860879,127.00075641800228,"현대그룹빌딩, 율곡로, 대학로거리, 종로5·6가동, 종로구, 서울, 03127, 대한민국"
255,성대입구,37.583232652213,126.9989020621008,"성균관대입구 사거리, 창경궁로, 혜화동, 종로구, 서울, 03075, 대한민국"
256,무애사,37.613900775316175,126.97183348240524,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
257,단군성전앞,37.57558773071111,126.96529971610173,"인왕산로1길, 사직동, 종로구, 서울, 03026, 대한민국"
258,동대문종합시장,37.57116461801517,127.00624520760437,"종로, 종로5·6가동, 종로구, 서울, 03126, 대한민국"
259,상명초등학교,37.60093682621039,126.95668324720192,"상명대학교 사범대학 부속초등학교, 홍지문2길, 부암동, 종로구, 서울, 03016, 대한민국"
260,법련사,37.57658926741156,126.9795902865946,"갤러리현대 본관, 8, 삼청로, 삼청동, 종로구, 서울, 03142, 대한민국"
261,광화문새마을금고,37.57954714141445,126.9710253248015,"형제마켓, 자하문로11길, 청운효자동, 종로구, 서울, 03044, 대한민국"
262,성균관대학교,37.58501731951355,126.99715865730322,"Lotte Market, 성균관로, 혜화동, 종로구, 서울, 03071, 대한민국"
263,제1놀이터,37.614608321708126,126.97412187419782,"평창길, 평창동, 종로구, 서울, 03009, 대한민국"
264,활터앞,37.57685247921515,126.96536459680088,"종로도서관, 15-14, 사직로9길, 사직동, 종로구, 서울, 03027, 대한민국"
265,종로5가.3번출구,37.57142205960965,127.0019716625034,"종로5가역 3번출구, 대학로, 종로5·6가동, 종로구, 서울, 03129, 대한민국"
266,인사동들머리.3.1독립선언터,37.57202967730862,126.98326507769669,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
267,정독도서관,37.58021771791013,126.98004421380116,"세움아트스페이스, 48, 삼청로, 삼청동, 종로구, 서울, 03054, 대한민국"
268,오거리.한옥마을입구,37.57951131851088,126.96973736740335,"자하문로9길, 청운효자동, 종로구, 서울, 03044, 대한민국"
269,밀알기도원,37.61639742051671,126.9757356724015,"평창7길, 평창동, 종로구, 서울, 03009, 대한민국"
270,창경궁.고궁호텔.메이플레이스호텔,37.57654774891509,126.99730996210512,"원남동사거리, 창경궁로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03127, 대한민국"
271,광화문,37.570195050508666,126.97383076479976,"오피스디포, 새문안로, 사직동, 종로구, 서울, 03186, 대한민국"
272,종로1가,37.57026499901168,126.98045467460116,"종로1가, 종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03188, 대한민국"
273,종로2가,37.570087325610935,126.98557736250444,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
274,종로3가,37.57042775841062,126.99075358100492,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
275,종로3가,37.570254009808856,126.99098225100086,"서울한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
276,종로4가,37.57056638331147,126.9968559159996,"종로4가, 종로 자전거 전용로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03139, 대한민국"
277,동대문종합시장종로6가,37.5709129831123,127.00320379890192,"동대문종합시장종로6가, 종로 자전거 전용로, 종로5·6가동, 종로구, 서울, 03126, 대한민국"
278,종로도서관,37.57654333801496,126.9670811749011,"서울특별시교육청유아교육진흥원 교육동, 15-8, 사직로9길, 사직동, 종로구, 서울, 03027, 대한민국"
279,경복궁역,37.57608156401636,126.9714986593048,"사직동주민센터 / 경복궁역, 사직로, 사직동, 종로구, 서울, 03169, 대한민국"
280,경복궁역,37.57590864170973,126.9713268171019,"경복궁역, 사직로, 사직동, 종로구, 서울, 03169, 대한민국"
281,안국역,37.57651894500904,126.98530598649668,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
282,안국역,37.57642867851399,126.98542803049534,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
283,창덕궁,37.57742290810839,126.98890103700096,"서울한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
284,성대입구,37.58366563900865,126.99958114109756,"성대입구, 창경궁로, 혜화동, 종로구, 서울, 03079, 대한민국"
285,종로사우나,37.57374131961019,126.9875872056944,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
286,엄마분식,37.601266236210485,126.9557384546966,"상명대학교, 홍지문2길, 부암동, 종로구, 서울, 03016, 대한민국"
287,삼청파출소,37.58168272941389,126.98123979789514,"푸른기린주차장, 삼청로, 삼청동, 종로구, 서울, 03054, 대한민국"
288,통인시장.종로구보건소,37.58032702381197,126.96867399660148,"Soiroum, 필운대로, 청운효자동, 종로구, 서울, 03039, 대한민국"
289,종로5가역,37.57077778541567,127.000015859901,"종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울, 03129, 대한민국"
290,평창공원지킴터입구,37.61727036210839,126.97701565940068,"평창7길, 평창동, 종로구, 서울, 03009, 대한민국"
291,배화여중고,37.57676539401233,126.96784043330337,"서울특별시교육청 어린이도서관, 7, 사직로9길, 사직동, 종로구, 서울, 03027, 대한민국"
292,대학로입구.이화사거리,37.576085768111895,127.00259205959674,"이화동, 율곡로, 대학로거리, 이화동, 종로구, 서울, 03127, 대한민국"
293,운현궁,37.575232042815145,126.98680705029444,"서울 한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
294,상명대입구,37.60003430460786,126.9570082781,"상명대학교 사범대학 부속유치원, 홍지문길, 부암동, 종로구, 서울, 03016, 대한민국"
295,삼청동주민센터,37.58470051101102,126.98206703539556,"삼청동주민센터, 107, 삼청로, 삼청동, 종로구, 서울, 03049, 대한민국"
296,박노수미술관,37.581071504111385,126.96691621119854,"옥인길, 청운효자동, 종로구, 서울, 03039, 대한민국"
297,명동의류,37.61634256461421,126.97838386760134,"평창7길, 평창동, 종로구, 서울, 02703, 대한민국"
298,사직동주민센터,37.57626302931163,126.96892651110132,"서울 자전거 따릉이 대여소 -사직동주민센터, 사직로9길, 사직동, 종로구, 서울, 03039, 대한민국"
299,충신시장,37.57502156240862,127.0054957128037,"충신동, 율곡로, 대학로거리, 종로5·6가동, 종로구, 서울, 03127, 대한민국"
300,안국역2번출구앞,37.57715640591416,126.98607014170072,"서울한양도성, 동소문로, 성북동, 성북구, 서울, 02847, 대한민국"
